ID,Label
2997,7
2998,7
2999,7
3000,7
3001,7
3002,7
3003,7
3004,7
3005,7
3006,7
3007,7
3008,7
3009,7
3010,7
3011,7
3012,7
3013,7
3014,7
3015,7
3016,7
3017,7
3018,7
3019,7
3020,7
3021,7
3022,7
3023,7
3024,7
3025,7
3026,7
3027,7
3028,7
3029,7
3030,7
3031,7
3032,7
3033,7
3034,7
3035,7
3036,7
3037,7
3038,7
3039,7
3040,7
3041,7
3042,7
3043,7
3044,7
3045,7
3046,7
3047,7
3048,7
3049,7
3050,7
3051,7
3052,7
3053,7
3054,7
3055,7
3056,7
3057,7
3058,7
3059,7
3060,7
3061,7
3062,7
3063,7
3064,7
3065,7
3066,7
3067,7
3068,7
3069,7
3070,7
3071,7
3072,7
3073,7
3074,7
3075,7
3076,7
3077,7
3078,7
3079,7
3080,7
3081,7
3082,7
3083,7
3084,7
3085,7
3086,7
3087,7
3088,7
3089,7
3090,7
3091,7
3092,7
3093,7
3094,7
3095,7
3096,7
3097,7
3098,5
3099,5
3100,7
3101,5
3102,5
3103,5
3104,5
3105,7
3106,7
3107,7
3108,7
3109,7
3110,7
3111,7
3112,7
3113,7
3114,7
3115,5
3116,5
3117,7
3118,7
3119,7
3120,7
3121,7
3122,7
3123,7
3124,7
3125,7
3126,7
3127,7
3128,7
3129,7
3130,7
3131,7
3132,7
3133,7
3134,7
3135,7
3136,7
3137,7
3138,8
3139,7
3140,8
3141,5
3142,7
3143,5
3144,5
3145,7
3146,5
3147,5
3148,5
3149,5
3150,5
3151,5
3152,5
3153,5
3154,5
3155,5
3156,5
3157,5
3158,5
3159,5
3160,5
3161,5
3162,5
3163,5
3164,5
3165,5
3166,5
3167,5
3168,5
3169,5
3170,5
3171,5
3172,5
3173,5
3174,5
3175,5
3176,5
3177,5
3178,5
3179,5
3180,5
3181,5
3182,5
3183,5
3184,5
3185,5
3186,5
3187,5
3188,5
3189,5
3190,5
3191,5
3192,5
3193,5
3194,5
3195,5
3196,5
3197,5
3198,5
3199,6
3200,6
3201,6
3202,6
3203,6
3204,6
3205,5
3206,6
3207,6
3208,6
3209,6
3210,5
3211,5
3212,6
3213,5
3214,6
3215,6
3216,6
3217,6
3218,6
3219,5
3220,5
3221,6
3222,6
3223,5
3224,5
3225,6
3226,6
3227,6
3228,5
3229,6
3230,6
3231,6
3232,5
3233,5
3234,5
3235,6
3236,6
3237,6
3238,6
3239,5
3240,6
3241,5
3242,5
3243,6
3244,6
3245,5
3246,6
3247,6
3248,6
3249,5
3250,6
3251,6
3252,6
3253,5
3254,6
3255,6
3256,6
3257,6
3258,6
3259,5
3260,6
3261,6
3262,6
3263,5
3264,6
3265,6
3266,6
3267,5
3268,6
3269,6
3270,6
3271,5
3272,6
3273,6
3274,6
3275,6
3276,6
3277,6
3278,6
3279,5
3280,6
3281,6
3282,6
3283,5
3284,5
3285,6
3286,6
3287,6
3288,6
3289,6
3290,6
3291,6
3292,6
3293,6
3294,6
3295,6
3296,6
3297,6
3298,6
3299,6
3300,6
3301,6
3302,6
3303,6
3304,6
3305,6
3306,6
3307,6
3308,6
3309,6
3310,6
3311,6
3312,6
3313,6
3314,6
3315,6
3316,6
3317,6
3318,6
3319,6
3320,6
3321,6
3322,6
3323,6
3324,6
3325,6
3326,6
3327,6
3328,6
3329,6
3330,6
3331,6
3332,6
3333,6
3334,6
3335,6
3336,6
3337,6
3338,6
3339,6
3340,6
3341,6
3342,6
3343,6
3344,6
3345,6
3346,6
3347,6
3348,6
3349,6
3350,6
3351,6
3352,6
3353,6
3354,6
3355,6
3356,6
3357,6
3358,6
3359,6
3360,6
3361,6
3362,6
3363,6
3364,6
3365,6
3366,6
3367,6
3368,6
3369,6
3370,6
3371,6
3372,6
3373,6
3374,6
3375,6
3376,6
3377,6
3378,6
3379,6
3380,6
3381,6
3382,6
3383,6
3384,6
3385,5
3386,6
3387,6
3388,6
3389,6
3390,5
3391,5
3392,6
3393,6
3394,6
3395,5
3396,5
3397,6
3398,5
3399,6
3400,6
3401,6
3402,6
3403,5
3404,6
3405,3
3406,6
3407,6
3408,6
3409,6
3410,6
3411,3
3412,3
3413,6
3414,6
3415,6
3416,3
3417,3
3418,6
3419,6
3420,6
3421,5
3422,6
3423,6
3424,6
3425,6
3426,3
3427,3
3428,6
3429,6
3430,6
3431,6
3432,5
3433,6
3434,5
3435,6
3436,5
3437,5
3438,5
3439,5
3440,5
3441,6
3442,6
3443,5
3444,3
3445,3
3446,6
3447,3
3448,6
3449,6
3450,5
3451,3
3452,3
3453,3
3454,6
3455,5
3456,3
3457,6
3458,5
3459,5
3460,5
3461,5
3462,5
3463,5
3464,5
3465,5
3466,5
3467,5
3468,5
3469,5
3470,3
3471,3
3472,3
3473,3
3474,3
3475,3
3476,3
3477,3
3478,3
3479,3
3480,3
3481,3
3482,3
3483,3
3484,3
3485,3
3486,3
3487,3
3488,3
3489,3
3490,3
3491,5
3492,5
3493,3
3494,3
3495,3
3496,5
3497,5
3498,3
3499,3
3500,3
3501,3
3502,5
3503,5
3504,5
3505,3
3506,3
3507,3
3508,3
3509,3
3510,3
3511,3
3512,3
3513,3
3514,3
3515,3
3516,3
3517,3
3518,3
3519,3
3520,3
3521,3
3522,3
3523,3
3524,3
3525,3
3526,3
3527,3
3528,3
3529,3
3530,3
3531,3
3532,3
3533,3
3534,3
3535,3
3536,3
3537,3
3538,3
3539,3
3540,3
3541,3
3542,3
3543,3
3544,3
3545,3
3546,3
3547,3
3548,3
3549,3
3550,3
3551,3
3552,3
3553,3
3554,3
3555,3
3556,3
3557,3
3558,3
3559,3
3560,3
3561,3
3562,3
3563,3
3564,3
3565,3
3566,6
3567,3
3568,3
3569,3
3570,3
3571,3
3572,3
3573,3
3574,1
3575,3
3576,3
3577,1
3578,3
3579,3
3580,3
3581,3
3582,3
3583,3
3584,3
3585,1
3586,1
3587,3
3588,3
3589,1
3590,3
3591,1
3592,3
3593,3
3594,3
3595,1
3596,1
3597,3
3598,3
3599,3
3600,3
3601,3
3602,3
3603,3
3604,3
3605,3
3606,3
3607,3
3608,3
3609,3
3610,3
3611,3
3612,3
3613,3
3614,3
3615,3
3616,3
3617,3
3618,1
3619,3
3620,3
3621,3
3622,3
3623,3
3624,1
3625,3
3626,3
3627,1
3628,3
3629,3
3630,3
3631,6
3632,6
3633,6
3634,6
3635,6
3636,6
3637,1
3638,6
3639,6
3640,1
3641,6
3642,1
3643,6
3644,1
3645,6
3646,1
3647,1
3648,6
3649,6
3650,6
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,6
3658,1
3659,1
3660,6
3661,1
3662,1
3663,1
3664,1
3665,1
3666,1
3667,1
3668,1
3669,1
3670,1
3671,6
3672,1
3673,1
3674,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,1
3681,6
3682,6
3683,1
3684,1
3685,1
3686,1
3687,6
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,6
3697,6
3698,5
3699,5
3700,6
3701,6
3702,5
3703,6
3704,6
3705,1
3706,5
3707,5
3708,5
3709,5
3710,7
3711,5
3712,5
3713,6
3714,7
3715,5
3716,5
3717,7
3718,7
3719,7
3720,5
3721,7
3722,5
3723,5
3724,7
3725,7
3726,5
3727,7
3728,7
3729,5
3730,1
3731,5
3732,5
3733,1
3734,1
3735,7
3736,5
3737,6
3738,7
3739,1
3740,7
3741,5
3742,6
3743,5
3744,5
3745,7
3746,7
3747,7
3748,7
3749,5
3750,5
3751,1
3752,7
3753,5
3754,5
3755,5
3756,5
3757,7
3758,5
3759,5
3760,5
3761,7
3762,7
3763,1
3764,1
3765,6
3766,5
3767,5
3768,5
3769,5
3770,5
3771,5
3772,5
3773,5
3774,5
3775,5
3776,5
3777,5
3778,5
3779,5
3780,5
3781,5
3782,5
3783,5
3784,5
3785,5
3786,5
3787,5
3788,5
3789,5
3790,5
3791,5
3792,5
3793,5
3794,5
3795,5
3796,5
3797,5
3798,5
3799,5
3800,5
3801,5
3802,5
3803,5
3804,5
3805,5
3806,5
3807,5
3808,5
3809,5
3810,5
3811,5
3812,5
3813,5
3814,5
3815,5
3816,5
3817,5
3818,5
3819,5
3820,5
3821,5
3822,5
3823,5
3824,5
3825,5
3826,5
3827,5
3828,5
3829,5
3830,5
3831,5
3832,5
3833,5
3834,5
3835,5
3836,5
3837,7
3838,5
3839,7
3840,5
3841,5
3842,5
3843,5
3844,5
3845,7
3846,7
3847,7
3848,5
3849,7
3850,5
3851,5
3852,5
3853,5
3854,5
3855,5
3856,5
3857,5
3858,5
3859,5
3860,5
3861,5
3862,5
3863,5
3864,5
3865,5
3866,5
3867,5
3868,5
3869,5
3870,5
3871,5
3872,5
3873,5
3874,5
3875,5
3876,5
3877,5
3878,5
3879,5
3880,5
3881,5
3882,5
3883,5
3884,7
3885,5
3886,5
3887,5
3888,5
3889,5
3890,5
3891,5
3892,5
3893,5
3894,5
3895,5
3896,5
3897,5
3898,5
3899,5
3900,5
3901,5
3902,5
3903,5
3904,5
3905,5
3906,7
3907,7
3908,7
3909,7
3910,7
3911,7
3912,7
3913,7
3914,7
3915,7
3916,7
3917,7
3918,7
3919,7
3920,7
3921,7
3922,7
3923,7
3924,7
3925,7
3926,7
3927,7
3928,7
3929,7
3930,7
3931,7
3932,7
3933,7
3934,5
3935,7
3936,7
3937,7
3938,7
3939,7
3940,7
3941,7
3942,7
3943,7
3944,7
3945,7
3946,7
3947,5
3948,7
3949,7
3950,7
3951,7
3952,7
3953,7
3954,7
3955,7
3956,7
3957,7
3958,7
3959,7
3960,7
3961,7
3962,7
3963,7
3964,7
3965,7
3966,7
3967,7
3968,5
3969,5
3970,7
3971,7
3972,7
3973,7
3974,7
3975,4
3976,4
3977,4
3978,4
3979,7
3980,4
3981,4
3982,4
3983,7
3984,4
3985,4
3986,4
3987,4
3988,4
3989,4
3990,4
3991,4
3992,4
3993,4
3994,4
3995,4
3996,4
3997,4
3998,4
3999,4
4000,4
4001,4
4002,4
4003,4
4004,4
4005,4
4006,4
4007,4
4008,4
4009,7
4010,4
4011,4
4012,7
4013,7
4014,4
4015,4
4016,7
4017,4
4018,4
4019,4
4020,4
4021,4
4022,4
4023,7
4024,4
4025,4
4026,4
4027,4
4028,4
4029,7
4030,4
4031,4
4032,4
4033,4
4034,4
4035,4
4036,4
4037,4
4038,4
4039,4
4040,4
4041,4
4042,4
4043,4
4044,4
4045,4
4046,4
4047,4
4048,4
4049,4
4050,4
4051,4
4052,4
4053,4
4054,4
4055,4
4056,4
4057,4
4058,4
4059,4
4060,4
4061,4
4062,4
4063,4
4064,4
4065,4
4066,4
4067,4
4068,4
4069,4
4070,4
4071,4
4072,4
4073,4
4074,4
4075,4
4076,4
4077,4
4078,4
4079,4
4080,4
4081,4
4082,4
4083,4
4084,4
4085,4
4086,4
4087,4
4088,4
4089,4
4090,4
4091,4
4092,4
4093,4
4094,4
4095,4
4096,4
4097,4
4098,4
4099,4
4100,4
4101,4
4102,4
4103,4
4104,4
4105,4
4106,4
4107,2
4108,4
4109,4
4110,2
4111,4
4112,4
4113,4
4114,2
4115,2
4116,4
4117,2
4118,2
4119,2
4120,4
4121,4
4122,4
4123,4
4124,4
4125,4
4126,4
4127,4
4128,4
4129,4
4130,4
4131,4
4132,2
4133,2
4134,2
4135,2
4136,4
4137,4
4138,4
4139,4
4140,4
4141,2
4142,4
4143,4
4144,4
4145,4
4146,4
4147,4
4148,4
4149,4
4150,4
4151,4
4152,4
4153,4
4154,4
4155,4
4156,4
4157,4
4158,4
4159,4
4160,2
4161,4
4162,2
4163,4
4164,2
4165,4
4166,4
4167,2
4168,2
4169,2
4170,2
4171,2
4172,2
4173,2
4174,2
4175,2
4176,2
4177,2
4178,2
4179,2
4180,2
4181,2
4182,2
4183,2
4184,2
4185,2
4186,2
4187,2
4188,2
4189,2
4190,2
4191,2
4192,2
4193,2
4194,4
4195,4
4196,2
4197,2
4198,2
4199,2
4200,4
4201,4
4202,2
4203,2
4204,2
4205,2
4206,2
4207,2
4208,2
4209,2
4210,4
4211,2
4212,2
4213,2
4214,5
4215,5
4216,5
4217,7
4218,1
4219,3
4220,7
4221,2
4222,2
4223,3
4224,2
4225,3
4226,2
4227,2
4228,2
4229,2
4230,2
4231,2
4232,8
4233,2
4234,2
4235,2
4236,8
4237,2
4238,8
4239,2
4240,2
4241,2
4242,3
4243,2
4244,8
4245,2
4246,2
4247,2
4248,2
4249,2
4250,2
4251,2
4252,8
4253,2
4254,2
4255,2
4256,2
4257,2
4258,7
4259,3
4260,3
4261,2
4262,3
4263,2
4264,2
4265,2
4266,2
4267,2
4268,5
4269,5
4270,5
4271,5
4272,5
4273,5
4274,5
4275,5
4276,5
4277,5
4278,5
4279,8
4280,5
4281,8
4282,8
4283,5
4284,8
4285,5
4286,8
4287,8
4288,8
4289,8
4290,8
4291,8
4292,8
4293,8
4294,8
4295,8
4296,8
4297,8
4298,8
4299,8
4300,8
4301,8
4302,8
4303,8
4304,8
4305,8
4306,8
4307,8
4308,8
4309,8
4310,8
4311,8
4312,8
4313,5
4314,5
4315,8
4316,8
4317,8
4318,8
4319,8
4320,8
4321,8
4322,8
4323,5
4324,8
4325,8
4326,5
4327,5
4328,8
4329,8
4330,8
4331,8
4332,8
4333,8
4334,8
4335,5
4336,5
4337,5
4338,5
4339,5
4340,5
4341,5
4342,5
4343,5
4344,5
4345,5
4346,5
4347,5
4348,5
4349,5
4350,5
4351,8
4352,5
4353,8
4354,5
4355,8
4356,8
4357,8
4358,8
4359,8
4360,8
4361,8
4362,8
4363,8
4364,8
4365,8
4366,8
4367,8
4368,8
4369,8
4370,8
4371,8
4372,8
4373,8
4374,8
4375,8
4376,8
4377,8
4378,8
4379,8
4380,8
4381,8
4382,5
4383,5
4384,5
4385,8
4386,8
4387,8
4388,8
4389,5
4390,8
4391,8
4392,8
4393,5
4394,8
4395,8
4396,1
4397,7
4398,1
4399,1
4400,1
4401,7
4402,5
4403,1
4404,8
4405,8
4406,1
4407,8
4408,8
4409,8
4410,8
4411,8
4412,8
4413,8
4414,8
4415,8
4416,8
4417,8
4418,8
4419,8
4420,8
4421,8
4422,8
4423,8
4424,8
4425,8
4426,8
4427,1
4428,8
4429,1
4430,7
4431,1
4432,8
4433,8
4434,8
4435,8
4436,8
4437,8
4438,8
4439,8
4440,8
4441,8
4442,1
4443,7
4444,1
4445,8
4446,8
4447,8
4448,8
4449,8
4450,5
4451,1
4452,1
4453,8
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,1
4507,3
4508,3
4509,3
4510,3
4511,3
4512,3
4513,3
4514,3
4515,3
4516,3
4517,3
4518,3
4519,3
4520,3
4521,3
4522,3
4523,3
4524,3
4525,3
4526,3
4527,3
4528,3
4529,1
4530,3
4531,3
4532,1
4533,3
4534,3
4535,1
4536,1
4537,1
4538,3
4539,1
4540,3
4541,3
4542,3
4543,1
4544,3
4545,3
4546,3
4547,3
4548,1
4549,3
4550,1
4551,3
4552,1
4553,3
4554,3
4555,3
4556,3
4557,3
4558,3
4559,1
4560,1
4561,3
4562,3
4563,3
4564,3
4565,3
4566,3
4567,3
4568,3
4569,3
4570,3
4571,3
4572,3
4573,3
4574,3
4575,3
4576,3
4577,3
4578,3
4579,3
4580,3
4581,3
4582,3
4583,3
4584,3
4585,3
4586,3
4587,3
4588,3
4589,3
4590,3
4591,3
4592,3
4593,3
4594,3
4595,3
4596,3
4597,3
4598,3
4599,3
4600,3
4601,3
4602,3
4603,3
4604,3
4605,3
4606,3
4607,3
4608,3
4609,3
4610,3
4611,3
4612,3
4613,3
4614,3
4615,3
4616,3
4617,3
4618,3
4619,3
4620,3
4621,3
4622,3
4623,3
4624,3
4625,3
4626,3
4627,3
4628,3
4629,3
4630,3
4631,3
4632,3
4633,3
4634,3
4635,3
4636,3
4637,3
4638,3
4639,3
4640,3
4641,3
4642,3
4643,3
4644,3
4645,3
4646,3
4647,3
4648,3
4649,3
4650,3
4651,3
4652,3
4653,3
4654,3
4655,3
4656,3
4657,3
4658,3
4659,3
4660,3
4661,3
4662,1
4663,3
4664,1
4665,1
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,3
4674,1
4675,1
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,1
4691,1
4692,3
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,3
4700,1
4701,1
4702,1
4703,1
4704,1
4705,1
4706,1
4707,1
4708,1
4709,3
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,1
4754,1
4755,1
4756,1
4757,1
4758,1
4759,1
4760,1
4761,8
4762,8
4763,8
4764,8
4765,8
4766,8
4767,8
4768,1
4769,8
4770,8
4771,8
4772,8
4773,8
4774,8
4775,8
4776,8
4777,8
4778,8
4779,8
4780,1
4781,8
4782,8
4783,8
4784,8
4785,8
4786,8
4787,8
4788,8
4789,8
4790,8
4791,8
4792,8
4793,8
4794,8
4795,8
4796,8
4797,8
4798,8
4799,8
4800,8
4801,8
4802,8
4803,8
4804,8
4805,8
4806,1
4807,8
4808,8
4809,8
4810,8
4811,8
4812,8
4813,8
4814,8
4815,8
4816,8
4817,8
4818,8
4819,8
4820,8
4821,8
4822,8
4823,8
4824,8
4825,8
4826,8
4827,8
4828,8
4829,8
4830,8
4831,8
4832,8
4833,8
4834,8
4835,8
4836,8
4837,8
4838,8
4839,8
4840,8
4841,8
4842,8
4843,8
4844,8
4845,8
4846,8
4847,8
4848,8
4849,8
4850,8
4851,8
4852,8
4853,8
4854,8
4855,8
4856,8
4857,8
4858,8
4859,8
4860,8
4861,8
4862,8
4863,8
4864,8
4865,8
4866,8
4867,8
4868,8
4869,8
4870,8
4871,8
4872,8
4873,8
4874,8
4875,8
4876,8
4877,8
4878,8
4879,8
4880,8
4881,8
4882,8
4883,8
4884,8
4885,8
4886,8
4887,8
4888,8
4889,8
4890,8
4891,8
4892,8
4893,8
4894,8
4895,8
4896,8
4897,8
4898,8
4899,8
4900,8
4901,8
4902,8
4903,8
4904,8
4905,8
4906,8
4907,8
4908,8
4909,8
4910,8
4911,8
4912,2
4913,2
4914,2
4915,2
4916,2
4917,2
4918,2
4919,2
4920,2
4921,2
4922,2
4923,2
4924,2
4925,2
4926,2
4927,3
4928,2
4929,2
4930,2
4931,2
4932,2
4933,2
4934,2
4935,2
4936,2
4937,2
4938,2
4939,2
4940,2
4941,2
4942,2
4943,2
4944,2
4945,2
4946,2
4947,2
4948,2
4949,2
4950,2
4951,2
4952,2
4953,2
4954,2
4955,2
4956,2
4957,2
4958,2
4959,2
4960,2
4961,2
4962,2
4963,2
4964,2
4965,2
4966,2
4967,2
4968,2
4969,2
4970,2
4971,2
4972,2
4973,2
4974,2
4975,2
4976,2
4977,2
4978,2
4979,2
4980,2
4981,2
4982,2
4983,2
4984,2
4985,2
4986,2
4987,2
4988,2
4989,2
4990,2
4991,2
4992,2
4993,2
4994,2
4995,2
4996,2
4997,2
4998,2
4999,2
5000,2
5001,2
5002,2
5003,2
5004,2
5005,2
5006,2
5007,2
5008,2
5009,2
5010,2
5011,2
5012,2
5013,2
5014,2
5015,2
5016,2
5017,2
5018,2
5019,2
5020,2
5021,2
5022,2
5023,2
5024,2
5025,2
5026,2
5027,2
5028,2
5029,2
5030,2
5031,2
5032,2
5033,2
5034,2
5035,2
5036,2
5037,2
5038,2
5039,2
5040,2
5041,2
5042,2
5043,2
5044,2
5045,2
5046,2
5047,2
5048,2
5049,2
5050,2
5051,2
5052,2
5053,2
5054,2
5055,2
5056,2
5057,2
5058,2
5059,2
5060,2
5061,2
5062,2
5063,2
5064,2
5065,2
5066,2
5067,2
5068,2
5069,2
5070,2
5071,2
5072,2
5073,2
5074,2
5075,2
5076,2
5077,2
5078,2
5079,2
5080,2
5081,2
5082,2
5083,2
5084,2
5085,2
5086,3
5087,3
5088,3
5089,3
5090,3
5091,1
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,8
5101,8
5102,8
5103,8
5104,8
5105,1
5106,8
5107,8
5108,8
5109,8
5110,2
5111,8
5112,8
5113,2
5114,2
5115,2
5116,2
5117,2
5118,2
5119,2
5120,2
5121,2
5122,2
5123,2
5124,2
5125,2
5126,2
5127,2
5128,4
5129,4
5130,2
5131,2
5132,4
5133,4
5134,4
5135,4
5136,2
5137,2
5138,2
5139,2
5140,2
5141,2
5142,2
5143,2
5144,8
5145,8
5146,8
5147,8
5148,8
5149,8
5150,2
5151,2
5152,2
5153,2
5154,1
5155,8
5156,8
5157,8
5158,8
5159,8
5160,8
5161,8
5162,8
5163,8
5164,8
5165,1
5166,1
5167,1
5168,8
5169,8
5170,8
5171,8
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,1
5180,3
5181,3
5182,3
5183,3
5184,3
5185,3
5186,3
5187,3
5188,3
5189,3
5190,3
5191,5
5192,3
5193,5
5194,3
5195,5
5196,6
5197,6
5198,6
5199,6
5200,6
5201,6
5202,8
5203,6
5204,8
5205,8
5206,5
5207,5
5208,5
5209,5
5210,5
5211,8
5212,8
5213,2
5214,2
5215,5
5216,7
5217,7
5218,7
5219,5
5220,5
5221,7
5222,7
5223,2
5224,7
5225,4
5226,4
5227,7
5228,7
5229,7
5230,4
5231,4
5232,4
5233,4
5234,4
5235,4
5236,4
5237,4
5238,4
5239,4
5240,4
5241,7
5242,7
5243,7
5244,7
5245,4
5246,4
5247,4
5248,4
5249,4
5250,7
5251,7
5252,7
5253,7
5254,5
5255,5
5256,7
5257,7
5258,7
5259,8
5260,5
5261,5
5262,5
5263,6
5264,6
5265,6
5266,6
5267,6
5268,6
5269,6
5270,6
5271,6
5272,5
5273,5
5274,5
5275,5
5276,5
5277,5
5278,5
5279,6
5280,5
5281,6
5282,6
5283,6
5284,6
5285,6
5286,6
5287,6
5288,6
5289,6
5290,6
5291,6
5292,8
5293,6
5294,6
5295,7
5296,3
5297,3
5298,3
5299,3
5300,8
5301,3
5302,8
5303,7
5304,3
5305,3
5306,3
5307,3
5308,3
5309,3
5310,4
5311,3
5312,3
5313,7
5314,4
5315,4
5316,4
5317,4
5318,4
5319,4
5320,4
5321,4
5322,4
5323,4
5324,4
5325,7
5326,7
5327,7
5328,7
5329,5
5330,7
5331,7
5332,7
5333,7
5334,5
5335,5
5336,5
5337,5
5338,5
5339,5
5340,5
5341,5
5342,6
5343,6
5344,6
5345,6
5346,6
5347,6
5348,6
5349,6
5350,6
5351,6
5352,6
5353,6
5354,6
5355,6
5356,3
5357,3
5358,5
5359,3
5360,5
5361,3
5362,3
5363,3
5364,3
5365,1
5366,1
5367,3
5368,3
5369,3
5370,6
5371,3
5372,1
5373,3
5374,3
5375,1
5376,6
5377,6
5378,1
5379,1
5380,1
5381,1
5382,1
5383,6
5384,1
5385,5
5386,5
5387,5
5388,1
5389,1
5390,6
5391,5
5392,1
5393,7
5394,5
5395,5
5396,5
5397,5
5398,5
5399,5
5400,7
5401,5
5402,5
5403,5
5404,5
5405,7
5406,7
5407,7
5408,4
5409,4
5410,4
5411,4
5412,4
5413,4
5414,4
5415,4
5416,4
5417,4
5418,4
5419,4
5420,4
5421,2
5422,2
5423,4
5424,2
5425,2
5426,2
5427,5
5428,8
5429,2
5430,8
5431,2
5432,2
5433,2
5434,8
5435,2
5436,5
5437,5
5438,8
5439,8
5440,5
5441,5
5442,8
5443,8
5444,8
5445,8
5446,1
5447,8
5448,1
5449,1
5450,8
5451,3
5452,1
5453,1
5454,1
5455,1
5456,3
5457,3
5458,3
5459,3
5460,3
5461,3
5462,3
5463,3
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,8
5471,8
5472,8
5473,8
5474,8
5475,8
5476,8
5477,8
5478,2
5479,2
5480,2
5481,2
5482,2
5483,2
5484,2
5485,2
5486,2
5487,2
