0.000000000000000000e+00,1.846458204090595245e-02,9.082793840207159519e-04,2.090015858411788940e-01,1.048039942979812622e-01,3.942154602754044390e-09,2.012916505336761475e-01,2.832952141761779785e-01,7.064621895551681519e-02,1.083721667528152466e-01,1.585334644005342852e-06
1.846462115645408630e-02,0.000000000000000000e+00,2.810312807559967041e-01,2.944743959233164787e-03,1.245241388678550720e-01,1.775939166545867920e-01,1.229010522365570068e-01,2.265292219817638397e-02,1.174665428698062897e-02,4.052145779132843018e-02,1.309294402599334717e-01
9.082795586436986923e-04,2.810312509536743164e-01,0.000000000000000000e+00,1.644389927387237549e-01,3.119084537029266357e-01,3.407947020605206490e-03,1.090976968407630920e-01,6.446571774176845793e-07,7.556494438176741824e-06,1.002506725490093231e-02,9.414858371019363403e-02
2.090013921260833740e-01,2.944744890555739403e-03,1.644387990236282349e-01,0.000000000000000000e+00,1.690678298473358154e-01,3.761851758099510334e-06,3.143638139590620995e-03,9.007178246974945068e-03,3.605825826525688171e-03,1.825833693146705627e-02,4.179379642009735107e-01
1.048038676381111145e-01,1.245238259434700012e-01,3.119082152843475342e-01,1.690675169229507446e-01,0.000000000000000000e+00,3.857438266277313232e-02,6.410808116197586060e-02,1.578184515237808228e-01,2.586095929145812988e-01,4.063191823661327362e-03,1.317567541263997555e-03
3.942156379110883790e-09,1.775939166545867920e-01,3.407946322113275528e-03,3.761857215067720972e-06,3.857439383864402771e-02,0.000000000000000000e+00,1.827521435916423798e-02,2.265384962951699777e-10,3.700428806041600183e-06,1.437842100858688354e-02,3.777819275856018066e-01
2.012916505336761475e-01,1.229011341929435730e-01,1.090977266430854797e-01,3.143637673929333687e-03,6.410809606313705444e-02,1.827520504593849182e-02,0.000000000000000000e+00,2.804801613092422485e-02,9.309396846219897270e-04,1.481306552886962891e-01,1.610118895769119263e-01
2.832949757575988770e-01,2.265290170907974243e-02,6.446565521400771104e-07,9.007176384329795837e-03,1.578183770179748535e-01,2.265385101729577855e-10,2.804793044924736023e-02,0.000000000000000000e+00,1.444604247808456421e-01,4.504956901073455811e-01,5.045772827338979027e-11
7.064614444971084595e-02,1.174665149301290512e-02,7.556494438176741824e-06,3.605823963880538940e-03,2.586096227169036865e-01,3.700430852404679172e-06,9.309407323598861694e-04,1.444604396820068359e-01,0.000000000000000000e+00,2.619334459304809570e-01,1.402207630007978878e-07
1.083722710609436035e-01,4.052141681313514709e-02,1.002508215606212616e-02,1.825834810733795166e-02,4.063197877258062363e-03,1.437842752784490585e-02,1.481308341026306152e-01,4.504961967468261719e-01,2.619332075119018555e-01,0.000000000000000000e+00,8.690447546541690826e-03
1.585336008247395512e-06,1.309295594692230225e-01,9.414857625961303711e-02,4.179382026195526123e-01,1.317566260695457458e-03,3.777819871902465820e-01,1.610118597745895386e-01,5.045777337620016567e-11,1.402207345790884574e-07,8.690452203154563904e-03,0.000000000000000000e+00
